,Date,uid,morning_phonecharge_duration,morning_phonecharge_frequency,morning_phonelock_duration,morning_phonelock_frequency,morning_dark_duration,afternoon_phonecharge_duration,afternoon_phonecharge_frequency,afternoon_phonelock_duration,afternoon_phonelock_frequency,afternoon_dark_duration,evening_phonecharge_duration,evening_phonecharge_frequency,evening_phonelock_duration,evening_phonelock_frequency,evening_dark_duration,night_phonecharge_duration,night_phonecharge_frequency,night_phonelock_duration,night_phonelock_frequency,night_dark_duration
5646,2013-04-27,u46,0.0,0.0,16143.0,1.0,26814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,2013-04-27,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14574.0,3.0,10620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,2013-04-27,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10374.0,2.0,10041.0,0.0,0.0,0.0,0.0,0.0
5649,2013-04-28,u46,0.0,0.0,12851.0,1.0,9531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,2013-04-28,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13964.0,2.0,12541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,2013-04-29,u46,0.0,0.0,23522.0,2.0,16957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5652,2013-04-29,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,2013-04-30,u46,0.0,0.0,8516.0,1.0,18869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5654,2013-05-01,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.0,1.0,11462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,2013-05-02,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10026.0,1.0,7720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,2013-05-03,u46,0.0,0.0,18884.0,2.0,17205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,2013-05-05,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4995.0,1.0,4389.0
5658,2013-05-06,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009.0,1.0,4007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,2013-05-06,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9750.0,2.0,6931.0,0.0,0.0,0.0,0.0,0.0
5660,2013-05-07,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5246.0,1.0,4289.0,0.0,0.0,0.0,0.0,0.0
5661,2013-05-08,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13660.0,3.0,12442.0
5662,2013-05-08,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.0,1.0,4123.0,0.0,0.0,0.0,0.0,0.0
5663,2013-05-09,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6694.0,1.0,3832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,2013-05-09,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.0,1.0,6087.0,0.0,0.0,0.0,0.0,0.0
5665,2013-05-10,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016.0,1.0,11861.0
5666,2013-05-10,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4349.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,2013-05-11,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868.0,1.0,3838.0
5668,2013-05-11,u46,0.0,0.0,10354.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5669,2013-05-12,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9625.0,2.0,9557.0
5670,2013-05-12,u46,0.0,0.0,25645.0,1.0,12972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,2013-05-13,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7302.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,2013-05-14,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9013.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673,2013-05-15,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8496.0,1.0,10793.0
5674,2013-05-16,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10025.0,2.0,5528.0
5675,2013-05-16,u46,0.0,0.0,22901.0,1.0,18132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5676,2013-05-17,u46,0.0,0.0,33583.0,1.0,17096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5677,2013-05-17,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273.0,1.0,8146.0,0.0,0.0,0.0,0.0,0.0
5678,2013-05-18,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4819.0,1.0,7007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,2013-05-19,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13441.0,2.0,0.0
5680,2013-05-19,u46,0.0,0.0,22470.0,1.0,12813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,2013-05-20,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10688.0,1.0,25436.0
5682,2013-05-20,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,2013-04-12,u46,0.0,0.0,0.0,0.0,24031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5684,2013-04-13,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.0
5685,2013-04-14,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7781.0
5686,2013-04-19,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4613.0
5687,2013-04-25,u46,0.0,0.0,0.0,0.0,10836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,2013-04-27,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11191.0
5689,2013-05-02,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.0
5690,2013-05-04,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.0
5691,2013-05-05,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5692,2013-05-05,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.0,0.0,0.0,0.0,0.0,0.0
5693,2013-05-07,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5694,2013-05-08,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5695,2013-05-09,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0
5696,2013-05-11,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9404.0,0.0,0.0,0.0,0.0,0.0
5697,2013-05-12,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5698,2013-05-14,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20474.0
5699,2013-05-15,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,2013-05-15,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8340.0,0.0,0.0,0.0,0.0,0.0
5701,2013-05-16,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5702,2013-05-18,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8529.0
5703,2013-05-18,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4627.0,0.0,0.0,0.0,0.0,0.0
5704,2013-05-21,u46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7919.0,0.0,0.0,0.0,0.0,0.0
5705,2013-05-23,u46,0.0,0.0,0.0,0.0,17952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5706,2013-03-29,u47,0.0,0.0,0.0,0.0,0.0,4030.0,1.0,14727.0,1.0,14545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5707,2013-03-29,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5708,2013-03-30,u47,0.0,0.0,0.0,0.0,0.0,11526.0,1.0,11455.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5709,2013-03-31,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4093.0,1.0,4032.0,1.0,0.0
5710,2013-04-01,u47,0.0,0.0,0.0,0.0,0.0,4412.0,1.0,33359.0,2.0,28543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5711,2013-04-04,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14213.0,2.0,10312.0,2.0,11072.0
5712,2013-04-05,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7226.0,1.0,0.0,0.0,0.0
5713,2013-04-11,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11788.0,1.0,9181.0,1.0,9840.0
5714,2013-04-11,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15141.0,1.0,0.0,0.0,15249.0,0.0,0.0,0.0,0.0,0.0
5715,2013-04-12,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10565.0,1.0,26467.0,2.0,16038.0,0.0,0.0,0.0,0.0,0.0
5716,2013-04-13,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22023.0,1.0,9034.0,2.0,14537.0
5717,2013-04-13,u47,0.0,0.0,0.0,0.0,0.0,23118.0,1.0,4277.0,1.0,4502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5718,2013-04-13,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34732.0,1.0,10170.0,1.0,24440.0,0.0,0.0,0.0,0.0,0.0
5719,2013-04-14,u47,0.0,0.0,0.0,0.0,0.0,7145.0,1.0,5707.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5720,2013-04-15,u47,0.0,0.0,0.0,0.0,0.0,5137.0,1.0,11783.0,2.0,7817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5721,2013-04-15,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4912.0,1.0,8737.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5722,2013-04-17,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16228.0,2.0,16112.0,3.0,16234.0
5723,2013-04-18,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17493.0,1.0,7615.0,1.0,0.0
5724,2013-04-18,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5952.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725,2013-04-20,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11419.0,1.0,19385.0,2.0,8653.0,0.0,0.0,0.0,0.0,0.0
5726,2013-04-21,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.0,1.0,13930.0,2.0,0.0
5727,2013-04-21,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12781.0,1.0,6608.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5728,2013-04-22,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10272.0,1.0,0.0,0.0,0.0
5729,2013-04-22,u47,0.0,0.0,0.0,0.0,0.0,4433.0,1.0,0.0,0.0,10293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5730,2013-04-22,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5731,2013-04-27,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18585.0,1.0,13903.0,2.0,6778.0
5732,2013-04-27,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5733,2013-04-29,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5734,2013-04-30,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9441.0,2.0,0.0,0.0,0.0
5735,2013-05-02,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8318.0,1.0,8024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,2013-05-03,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14287.0,1.0,17173.0,2.0,0.0
5737,2013-05-04,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10007.0,2.0,0.0,0.0,15281.0
5738,2013-05-12,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8257.0,1.0,0.0,0.0,0.0
5739,2013-05-12,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19258.0,1.0,16312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5740,2013-05-17,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8692.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5741,2013-05-19,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6926.0,1.0,0.0,0.0,10295.0
5742,2013-05-19,u47,24543.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5743,2013-05-19,u47,0.0,0.0,0.0,0.0,0.0,13092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5744,2013-05-20,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4036.0,1.0,8429.0,2.0,7553.0
5745,2013-05-21,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29478.0,1.0,12797.0,2.0,31835.0
5746,2013-05-22,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.0,1.0,0.0,0.0,3903.0
5747,2013-05-23,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9128.0,1.0,0.0,0.0,0.0
5748,2013-05-23,u47,26234.0,1.0,12708.0,2.0,27983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5749,2013-05-23,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7623.0,1.0,3787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,2013-05-24,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177.0,1.0,4153.0,1.0,5738.0
5751,2013-05-24,u47,28165.0,1.0,25020.0,1.0,30947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,2013-05-24,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17290.0,1.0,9910.0,2.0,5442.0,0.0,0.0,0.0,0.0,0.0
5753,2013-05-26,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7284.0,1.0,0.0,0.0,4157.0
5754,2013-05-26,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28151.0,2.0,5773.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,2013-05-27,u47,0.0,0.0,0.0,0.0,0.0,12125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5756,2013-05-28,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13082.0,1.0,8504.0,1.0,34391.0
5757,2013-05-28,u47,0.0,0.0,0.0,0.0,0.0,12074.0,1.0,0.0,0.0,5730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5758,2013-05-29,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8462.0,1.0,0.0,0.0,0.0
5759,2013-05-30,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9956.0,1.0,0.0,0.0,35613.0
5760,2013-03-28,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28621.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,2013-03-29,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34456.0,1.0,0.0
5762,2013-03-30,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20866.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,2013-03-31,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22230.0,1.0,26580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,2013-04-03,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12520.0,1.0,12437.0,0.0,0.0,0.0,0.0,0.0
5765,2013-04-12,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12378.0,1.0,0.0
5766,2013-04-13,u47,0.0,0.0,29334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,2013-04-14,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6104.0,1.0,13695.0
5768,2013-04-14,u47,0.0,0.0,28543.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,2013-04-21,u47,0.0,0.0,31604.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,2013-04-21,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18760.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,2013-04-27,u47,0.0,0.0,25101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,2013-04-27,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28489.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,2013-05-03,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11590.0,1.0,11542.0,0.0,0.0,0.0,0.0,0.0
5774,2013-05-19,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,2013-05-20,u47,0.0,0.0,20699.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,2013-05-20,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15955.0,3.0,15937.0,0.0,0.0,0.0,0.0,0.0
5777,2013-05-21,u47,0.0,0.0,23841.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,2013-05-21,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17913.0,1.0,17912.0,0.0,0.0,0.0,0.0,0.0
5779,2013-05-22,u47,0.0,0.0,17550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5780,2013-05-22,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5781,2013-05-22,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,2013-05-25,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5548.0,1.0,0.0
5783,2013-05-25,u47,0.0,0.0,24461.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,2013-05-25,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,2013-05-25,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5682.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5786,2013-05-26,u47,0.0,0.0,26497.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,2013-05-27,u47,0.0,0.0,20870.0,1.0,27763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5788,2013-05-27,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10629.0,1.0,10634.0,0.0,0.0,0.0,0.0,0.0
5789,2013-05-28,u47,0.0,0.0,22284.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5790,2013-05-28,u47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6696.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
